246,8688761126893
444,26040427694164
392,14621873546673
513,4446705394641
319,3610153510738
432,5706575854876
287,24086741527583
387,75750583714205
343,1377502190845
329,3787687322741
430,75201249869724
237,3252299009123
336,542321132253
441,9741093107505
313,1686496064526
414,64050738301324
368,4426807701686
278,31089611837217
290,0755259713406
407,60757026897164
412,1900591865782
458,90377021742995
260,4606416448398
442,4338072360967
606,394680034555
498,3334982280544
366,83612886582324
303,02225491844894
297,23843098674996
538,1323525840679
434,06724069035363
317,01913556213304
365,9974119074356
472,5027185631068
176,57720854863115
227,38917097343924
235,66329150495727
493,11795834633324
357,7484848543844
408,7313721766582
223,5847597996918
417,6514958900081
456,36882239562624
433,43980385448975
335,5979261845875
398,3892145844153
316,059242729067
457,9384464312205
452,7150705353482
422,13115885153485
376,4653934983376
299,40784657103376
327,86151013563904
376,4046933115353
423,6013466282639
458,96843900161895
434,56245607951035
356,7858866279676
380,9125487669496
423,7352125576312
267,34698369047805
358,7407620433061
550,8291367844998
423,6707590483381
298,13052158254413
555,1644652822508
372,78536908629275
479,0796133680693
348,7323678526774
180,33396194404574
203,7640243862978
362,48551645433736
334,389148969065
418,46613560578237
248,5051828878715
424,9800734253278
380,64586209418405
388,7399256473316
451,55320832324395
464,81801475558643
325,78936032479055
279,79424075364585
374,89332096623593
487,85685770306645
255,73941563661492
318,89264013709055
416,63989340458596
425,21130352310644
370,30151074533745
409,7290440951293
162,8300626487886
379,38626892591645
394,8974710424813
595,9153176102722
393,83447606174553
381,40016186091157
436,8378258926977
556,6970572509731
313,828909862569
478,73866887644186
354,30416277764294
254,35824041466992
274,1908160915262
478,5483724676155
382,71822887588166
326,22373567352804
595,8347328093205
377,9168490780721
387,92482406346005
403,22766894967117
352,00314980722294
343,7095284984084
360,8082387330411
378,2588308807078
430,15239336843825
357,46726617721873
418,8323936892458
362,24866948120473
530,8067937138784
482,60738297318983
415,02877025379183
497,3707493965742
392,7132560353576
313,91663024261334
322,3856561460238
488,62547979123883
401,972919805966
380,91660906847875
275,1306454248298
407,4387866191128
363,8126623115713
371,5346153020881
262,854075093711
401,5554069874348
490,85019889061516
376,50124992444836
382,99406760594877
274,99721388353316
394,52275302566534
382,8661168896087
309,44469113662717
407,3985471177039
510,88456640043887
229,27332455503014
284,8445021362663
372,3591873169411
421,1924025629415
453,3709003808923
366,3549520400922
505,0158142018761
303,44731946515117
314,3854900647177
387,4832163703699
462,53203270656354
367,9718657213806
396,33735184214703
379,3533145223886
182,8262280370031
428,83779170894627
275,60606142154387
465,7105264792841
456,2974885901043
364,3434461836741
449,2359306418897
438,95866816134696
349,51182193877844
252,26600429625847
370,6078995334195
435,49077516502217
444,0514305215747
307,5967277469277
325,3121841806399
380,3100544734266
426,4232025197424
427,3147621424352
468,66991860035074
404,81422185452317
394,5339410782182
182,61677689792825
373,4797284143971
381,72404007739385
331,06340635504966
444,69368371298305
513,1557331517723
469,7986783852541
371,83062725676126
576,7496691309498
381,09045831553993
720,6722491389894
295,5806236557555
369,8024175963844
462,8303971084447
265,0518352241741
406,5441634084738
304,9263635272281
567,2602348195201
381,48994687506536
334,1192129802909
298,2849206803925
369,64612480785644
256,78667623152035
548,4808294707642
337,683483197469
507,8480415854061
510,5951910692513
570,6540384610391
251,87233252569987
452,8931431631605
275,02048111022015
276,4092359347349
227,55704061862863
317,5814644273614
306,53994621680374
439,4774545130241
290,11387486852504
453,94230644772506
336,0891565135609
296,73931796849
455,05114047072567
393,240774194431
248,0521189359207
308,9496321442155
431,5331979878422
357,4017541348638
287,75799940716104
421,2756199144183
403,4782015458415
363,87054526797095
259,13794129876453
390,312235874557
256,88447364046226
328,9870255290899
364,6074419975807
319,9451604302302
311,25587249775305
332,3629513497773
340,4836848768778
308,31499490081137
405,0522852994294
382,65657015494475
276,1181803275467
342,86776602243594
410,7757060366326
262,20613597705335
492,32643552811004
337,1103269015482
436,4638419050747
382,2773729587328
289,3624929255311
430,231175067919
243,71946708033113
509,32135398840046
167,9620226103593
298,30286738605537
470,15943447573727
459,7656855263403
467,2766978917581
326,6816437071651
308,4709680811352
346,4172425237936
423,8763723800244
315,9840596392721
510,05975683640656
423,8328873574807
466,39211878010275
430,78714304342634
245,32213764337789
384,0023347886654
479,07969605118194
432,34109082375846
503,39120626279896
392,0966373211955
488,3849740342226
288,97795493520607
455,68282302582867
588,8269657336014
441,78711440965986
441,1669244714264
402,2064987634626
524,2036356528884
206,58349849700855
458,2874225315999
586,0438300690384
405,9047671936924
310,252055882774
419,1294086870634
394,77599522164263
396,4589576515509
396,2301671302956
244,81949009804873
620,0365212989773
430,6627186011758
307,2431927189943
295,9005736455929
336,68782918406356
314,3684219646849
371,18526326714925
310,48611969981636
310,22961138630194
365,6564521835283
416,4357106357366
268,3361519826978
369,1690798182251
440,3957136331894
386,74119586972205
403,15265374148913
363,48434634597726
280,47428833564265
431,99575509304464
437,32813029964734
259,02558261195975
537,5514892165228
418,8800239336721
439,3070891811064
349,3526799735311
406,37777261037263
287,04164252480734
374,98152855919477
223,2728653745971
341,74980249882015
446,93981466195544
399,19179563239413
326,2812700888487
486,93117391442166
460,40981903843345
417,7754811669281
392,8742291831738
321,55836967463347
173,2041485642716
234,83944317686374
401,05781231748614
375,64472328897597
433,8710877591133
345,5701919001521
273,81804971602315
279,86376342323814
391,317707299625
369,7483035790356
445,74402796431553
439,31606562395444
433,7869540895664
413,2574260945953
189,459870972786
371,38219143722193
340,0384059924172
384,24736963208346
302,9014308294208
363,7361086617629
366,36714147216844
364,3872631734921
408,87217387641135
377,41443879934997
341,851611994091
309,0058755008114
248,73467230183758
388,3005857199679
395,6439936904229
231,68033465025744
365,4729868685878
445,84005006873383
259,7310579937786
473,07846457369664
404,9712298166158
206,53707873431892
355,95203115595115
263,8911485200668
268,7520940713455
364,83615854187474
243,1420406992927
305,2297431720506
174,312504422746
396,91278768041946
493,9034251707836
536,6300462519031
391,8428465396762
326,86334916618125
272,89967894612494
306,2852011682053
342,78319542238995
377,49987236154277
358,4139440439813
312,5149898454016
462,60084185838747
434,53093006330283
406,42263045994775
483,07275708917143
470,1962194865241
394,51731538768973
442,2010177010277
267,03119328083767
299,6000349790355
321,5032902985724
312,67672707127446
391,7316441868362
459,76522284751616
326,5242569648976
428,5086772578286
388,89470790521005
413,2394441438423
448,29638256465637
330,6405224606853
237,72054816296364
405,4638927212738
369,9178680315049
381,1556355239753
492,61579237165927
247,79870543424022
323,6984345123669
326,46420821700144
439,4923952894354
366,27884147891706
445,90385001171353
403,94247432729134
483,1646405311057
383,3299225121599
376,87711554227894
339,2986405217569
402,96141598080055
253,51348482687848
277,0683130117221
315,0132425524068
438,15983531358415
403,41432674309397
295,41850218718844
319,67314533911235
245,3489101070793
410,10204721415437
621,2469357121497
561,8928866599397
555,7547727373013
368,5550197196586
347,0401973440854
556,7153743489494
383,9260492628071
358,2551226520964
360,6912197306801
369,44062777881766
436,17770202612706
157,22330293088683
444,0542649911641
282,5852231283969
315,94038812874595
422,55294978417015
305,59503345869535
511,02635039858797
430,1316123703232
440,25371554497536
250,24677049929417
361,57858017693866
229,81506312732594
232,43421728637037
386,1048025660083
446,53846145517406
406,29939647030255
411,09453743015797
425,3380179093357
388,0786555834436
520,097001988788
359,2302110246295
379,0121414769407
320,9212487472835
200,99805348174925
402,36482678902485
368,0330222035962
295,05168593185897
356,4277206249473
554,0129775567333
248,94590168494676
501,41985286413933
367,69734974712696
380,3580574717436
372,97860205727005
473,6751316516732
441,6071096859388
366,81253177445495
286,2591883272722
217,80554419450525
447,05842879789776
435,63842869392033
282,6545884559016
256,86318522847
525,5200982326545
283,9536192833174
283,104478962906
375,0137332195371
476,0382709743565
412,6380769094386
186,0423364790461
386,0819823108602
262,0952132055669
292,2005724726168
261,5836851147251
286,5936483908218
479,06852904154374
401,120133849687
432,78648005562206
542,7053018920078
464,6028358293089
451,8415817770521
338,8753822984313
332,4756586447953
540,0375990215355
348,32096819141003
366,5336424164566
430,1082253445539
482,7615864514289
357,2550416070132
321,90655740372176
436,86663910046633
405,3293058104453
211,81913051296002
428,10188835473303
259,2646194659318
361,255413820649
333,0839226823933
269,4171016328115
361,04358610750455
439,1818975402338
259,7891041412878
362,0651477613459
354,88992985609764
420,1320992826681
325,3533835592713
424,52488748424224
339,51954645480515
400,82205688655836
432,8773170202685
446,7472064891265
304,40680111118496
177,56869432007497
243,67910241258156
299,9046661084946
289,1274763434911
323,6219514084512
323,1798012872104
447,3190086161168
376,33391848977953
350,94559553189475
412,9503694452116
404,6510885917308
185,00448139535033
297,69238235187055
457,4735759446816
432,32869434844906
492,877399335492
458,7889940073194
317,622055449268
303,07748814070146
284,96709921867705
384,2265870370474
338,3380897159634
474,88319623764954
307,83123837059406
358,00988945820444
231,13367657393854
379,0162031831851
409,1803253180669
321,5205592081196
452,77135133676643
326,09949516696184
362,5051671757593
216,7630326714601
334,7088509276267
373,254558715321
486,57786640144303
315,8982015920871
459,82707901661195
502,60766561334
483,24127872293235
323,1090460197589
369,0269258059342
458,3744327242258
370,32621541516664
441,9155749087119
302,6231829266341
422,05769314112416
238,5667229042117
386,1470671480341
397,4645566141947
324,0594805637978
245,78394693384797
324,5795036844278
233,06254912396034
457,92944277926415
423,0658920534186
481,08219804187587
439,30809089176006
419,52287967467396
313,5695714668226
321,81717402383697
314,2892400862161
116,72422728810861
247,24627290345148
290,04805493331605
370,31172412108924
354,6026969339418
500,0216632841909
445,31827951415636
484,8965170359509
392,6634654925593
377,75748525573374
448,6802011155271
453,13536154368796
328,15214628805955
306,44871457462125
347,0835881827806
440,092288575006
364,06376492009576
713,368901514166
331,0415596227997
350,6939479864453
447,2103421430604
338,0835395863683
263,3100106157124
230,78843213341773
362,79658670821976
438,62127680993547
373,04106795580486
395,33130742557256
348,0981412611993
411,98763800037705
284,4217049650038
280,640961818148
359,2598270826717
302,01924341394243
277,63273007550004
482,22727926417906
382,44176653171576
161,12063218316393
386,6651943551052
452,3862288344999
395,40822127220343
355,0192042729339
286,84283069453414
435,3395825312199
339,00989348147164
286,15108298540014
394,25091769665454
332,8501320772274
218,3788152626363
331,89958720004796
357,75768931102414
359,76490500904794
425,3541271974894
471,4188271369817
314,8632485947974
349,1720700342181
358,10184447389787
299,5095539144186
344,3481773471731
445,77539304174684
293,00439541516425
270,98158952936706
291,9808601866015
247,09564078668586
344,75179603967354
401,8759770175679
369,5435076876249
419,50995705211284
457,296693277738
399,952069084672
450,2610080299236
312,189271095614
428,899268880298
302,8842607112356
320,0828561623369
174,9504202886387
298,5079724689115
296,3724285497741
315,5233702766387
252,39422482345358
429,1987625579804
415,4283875813354
447,71067292622894
605,617681777265
332,98598287618915
610,4035415220637
205,8459608012517
244,70359912647302
337,11414376360506
524,3944220447765
451,5535432120241
504,29454660099
446,5269037842998
409,9120885857992
285,856284433258
486,81444922753343
417,66703658989627
414,53575424560825
403,66777544989395
601,6226240061542
363,55590357557554
315,3497060267284
334,57134817293144
335,17847473333666
358,1738777428681
394,8090986948939
563,624164518138
277,4858938157673
493,13948918028416
442,0085609288116
371,42749480764684
263,91853390193836
317,4818903928834
339,9847108889852
427,3710318674953
417,8942237501884
453,96121764902466
481,302374955424
250,0558178469705
290,596481181601
290,6548210244445
601,6679499598781
617,8070251302923
246,39358880644374
518,1943096989833
354,9609379234875
393,39515764124786
171,90990723959445
396,1366244732494
569,6185931529778
380,8218695451413
315,7930287443139
335,14714058839655
373,2640174130524
285,3669580939599
526,8246122121466
436,1336534386455
406,7572092491014
370,1962484867298
405,6130371741171
350,8166111394566
408,8038120300636
320,29827157974756
422,97887290033407
258,42071318011693
402,90765280871386
302,56800419086596
494,1846797197825
372,087895732434
265,6890768649473
499,9993637091149
289,50140822732936
425,35687325037514
490,26429304694534
424,4717414266797
198,01963339461216
468,0787031045132
387,3718555281473
284,4234716160374
305,6886216837727
559,2740334852596
469,76633668653386
401,88639172048397
430,5086291571786
512,655530969849
355,56594558913696
331,5883805877591
372,92927873019624
169,80473217806264
334,16602948053105
242,52123904249456
269,50426010765443
502,9834038657122
344,4272923398135
397,5278555803533
287,2598061335272
440,2895338981043
625,0874498496111
266,50903616136765
376,6827538971018
225,50147756460208
399,05292413703205
476,2477981668542
387,80450943206944
237,92082151818144
246,1272647371395
317,56919524551427
466,85482384124833
526,432344096014
294,8357538025873
448,7352459230983
361,31241123447154
272,4447379293437
385,61764344872483
426,6882943686609
417,77041814286696
376,65730506420743
292,98335100814865
227,18642821695855
415,72249949291216
262,8984467866738
398,808328194803
395,2281278716372
219,4584088012767
263,5169012422843
256,3149187174967
435,51059335038633
427,0303102187333
272,7139041094905
249,93075297378212
493,64776384322454
600,1249948995485
380,51039637151183
567,2843784032772
373,93864061323916
302,56097615250974
537,660181753933
426,64084960138723
389,8539626499366
255,06582336229536
618,9971648890951
401,05564515967484
383,72263154944403
340,10036044287483
378,81172563567503
418,0194197033031
333,44071839775205
289,23971957863165
315,18707355026754
265,4292876173647
343,95162599053555
351,77985242169837
267,1905818483983
249,46018097436885
392,4129448657724
396,1527384521537
389,59737664814065
356,3216505968558
363,5650925314987
400,2819124693109
381,5180013275477
311,3635227301197
432,44434968960786
307,1908328566918
468,14677100989064
414,98125879179736
439,21386279348263
367,6210269630267
326,84498689436674
452,7966634826406
283,53941076464633
354,17380603797926
319,22412523082994
348,2353465901075
397,49523251445726
380,46468162042794
264,9142768939971
411,53599853521507
451,67974131916094
213,58734818826227
377,0786062265163
316,57279425153405
278,9587685006372
463,37993973752566
354,902391536638
370,2923179054566
413,39507492686937
472,60762350084894
390,461756938387
267,390412788342
452,03563369546873
234,10289427358694
355,3493375813379
557,445512716786
531,5155978092362
390,1781425713056
332,13534506900356
515,8101120564845
452,5270837755281
249,06424338937484
355,60319537601805
460,6455917658044
327,22803689133207
322,51928270920223
384,09170354630595
391,11893952826733
177,83118979190343
458,62122233817354
423,1795235880969
402,0972244727847
340,06299095469484
538,1112200101012
397,5950159408704
398,4532765019808
451,0428014174699
237,36333117184594
501,5505452906978
489,6446973476876
478,34995687805156
548,4121233515579
483,74528037902957
430,69614668932235
319,65006934401646
376,01043131035027
315,9556261789602
510,90614626025086
311,899945095954
318,66467217554396
318,4544711821148
489,75089706271774
463,72445773573327
372,9022135976853
344,21131408774255
458,4275398116604
408,16246878033354
446,410338896476
366,8382107906955
296,34854450737697
289,20836268656893
506,50204221590803
462,2011115250486
438,40860048564923
446,25671140092567
353,36681134054976
245,15084030604146
392,24518738221906
462,41800072265175
300,749058343804
327,5210355978123
412,1972860943969
257,27693537973386
431,26290085181034
307,7699876917668
367,1967485801834
486,0494819066958
395,2201699140341
386,4039712809441
504,6505109895403
443,0277073034769
317,4140228554045
135,83896316232963
400,36195164720056
404,9765472680724
337,18775279783495
526,2924328235977
367,3793108402302
335,59857937295664
361,41002567348596
411,7173548343018
398,2463700961916
324,9961682191296
454,2390041608411
415,69901273477035
506,4222098747006
383,6591356352169
455,9039983068843
341,7552140481213
359,9352150630111
310,17156583907183
486,07702734499173
383,7704613973312
388,7761813500792
298,6755285698424
442,4887668993164
291,1242458602456
416,21477869030093
303,65025261045344
285,3503093416892
441,1594599495784
454,42330468838986
499,24356151605053
386,9810558364279
410,0723772418837
208,81764003983957
303,72738168442606
456,0887424379872
490,4269622819588
522,0116974667744
449,5254156824436
379,9259718000419
279,276428144521
530,7549610405971
275,7752500999516
270,3016881267823
319,9936517332749
418,65312224586745
370,59295789622985
319,35873059330976
428,11536659676966
329,7467366535098
334,1197845399732
421,9390544191277
368,3100585588545
285,2429395880273
603,7469599653581
300,0109617739491
250,48665100833335
483,16381295761494
293,1768958909447
431,19167616390456
431,783120880089
290,91636236530985
397,17131471840275
384,1236455414806
551,5104398229023
297,30359260659964
236,27454999850295
347,8435482482625
215,13951331074983
292,634202217548
437,971235086582
422,97546681355385
407,40483334112866
229,98285999314746
449,11672349132454
297,8093882640829
422,53055247239723
367,5940528146371
401,533473324259
372,199460081209
155,31992806915108
279,26931529763465
486,42257533186284
426,4839905192894
225,76879343853057
394,33750721379545
363,9697163148022
448,7309724828831
355,8189380031126
427,55479041734765
522,065349738257
290,3832769280344
406,60055374717496
427,1288299746283
331,3650499656874
322,72486775372823
182,13195532418578
401,9880251059763
324,47454294114095
454,012118133742
357,74443312365753
393,7570635556592
351,1668232646599
327,9514746639863
302,01183010195666
372,002541452544
353,09433105425177
271,98323324677864
340,1119444588721
515,5878770286731
328,49965627617826
325,7799939929819
343,79961774597894
369,4865645635945
356,13768968642665
272,0879961658876
462,4836681252373
379,0459419932723
417,062594311588
243,5191930554018
228,70886207900585
276,3573655759253
445,09323506797875
363,4310781440862
448,49670604513096
404,3948064603231
273,1922751184534
394,1701837936643
433,8063722389611
431,43469675947483
424,0896517343991
559,3219207929814
443,692571331406
72,6893157922492
305,49766205673313
318,8533918920312
539,3414596840788
186,97345601989096
415,4869180831645
300,9222546443204
412,7808383727464
390,2299046577112
249,42820833030797
373,68740441913644
267,9200585567336
462,88510598662305
464,797671632526
441,5817615213029
370,27103010748124
327,87714941119646
151,04030847693008
412,18405982571403
306,60782536789685
315,9426440302501
484,90710547870356
469,0333752469602
448,34205292639956
376,3716218839292
530,4471409840206
369,14693967948637
315,47780449238655
288,8746929344171
379,28265823972384
370,2294821088548
251,20042566336753
428,55418516486793
489,209378873397
461,9957671174101
348,1351123391047
392,0645568144836
293,4513494707516
374,9604560563963
400,454645434179
281,62734230869927
383,3778222454469
423,18677035652223
304,52456732793644
295,513788305632
303,45631896416046
264,50306854858366
421,381175557009
395,2808830801923
419,25100393316114
283,44440189883017
441,89310339191655
334,2121026296669
301,7302663986264
352,21556780959276
456,1303034032145
376,2659940875292
409,22635421737004
444,60946574225545
304,08201546065516
262,04011022730475
390,4015081751919
326,0353608199327
370,307597194042
333,2943958685969
400,09445749135267
174,84566267414803
337,3305095754736
404,25711669160836
343,01231218778616
377,5281493155528
457,53677467671645
339,5124705635591
401,81174489645747
376,53166192926597
327,9993077969344
427,16862686188915
200,9666292553366
311,0403455264071
436,76576187583936
346,47923806040825
401,89538739905174
458,728950563789
310,4750437334885
406,82558390676127
411,5586000238034
406,1210127469443
244,6413595625774
494,1598675057368
382,2208864171277
268,4928144677597
414,72549812357516
384,5442394251371
378,26416889050836
442,39752643179287
268,90751307145337
467,12284304020363
437,62419071716465
277,35347712883026
389,8730647904939
461,42776485294803
352,6250800808819
347,86693210583996
129,98276722861831
359,26962593454255
244,93117358596197
355,7205473447217
424,71905313147334
382,4120394779267
304,0953895829075
413,2157262140291
256,43346244057904
348,1954189031173
186,9943409725652
443,4249506020361
465,1006536633013
499,92513161024436
280,9568423965434
369,5653846947598
447,8387459989629
351,45081127432826
278,0677779291267
325,8160267183131
409,54097778731
417,7301315959108
337,62072535763946
487,60109464088885
174,25357403993323
430,79003875905954
519,9602901081619
474,97946905146944
468,2994278360701
334,14446820295325
304,59907654182007
255,70869993061973
292,9712668044612
159,39011983135717
371,39012815624704
356,834984875007
458,2408902636234
431,4707122360423
328,7544103788513
339,0814493807102
454,07881498482163
435,98763861753093
326,3924340531794
342,5929901204875
379,07729420755925
322,3388011986388
615,6981590849298
498,7713458031346
290,07507866273033
352,384274893474
361,50476434912287
466,3850372037514
362,1462916739534
285,19366108259214
535,4857005711187
235,38490127678202
351,9440623718111
484,6161207984229
213,42017886664377
512,6946527793164
515,1637265039111
387,4168659426453
394,69677729016263
352,5134500711014
301,87220680732787
206,929632839347
383,71801132886895
426,4694956593049
311,46413717328477
408,28655776957146
378,9518748502339
370,4453349972481
377,00077528363533
385,5791858180984
402,83290973747
306,4425681883046
267,27187681271687
476,55125174512347
348,28375842310396
367,65481439739
302,18285149151325
302,27340684028246
477,40571904285787
255,21276305914603
441,34387747517206
226,94890862323422
339,9972140685142
312,9608513657074
467,0760314470107
354,81896503248726
344,3530897586321
365,7869867806628
437,005049247415
561,4898282486945
473,5221233742271
363,0854658642713
251,33631299578803
285,77666098513737
377,2312089800956
315,20317962257
386,9836878896069
394,29632091274016
424,9477092319135
430,63707564841036
472,0699766688068
368,0461387736084
286,3676028457998
340,6287421118346
378,49443492674175
368,54728888165033
238,41969221381683
248,6259215589725
319,17044205936037
305,2111747964073
388,530066781799
388,8141810781751
256,9505627572516
371,2853195086196
433,29061527422397
295,05899087331625
259,59530000495033
284,4576577295519
355,95866865113027
301,6407819934853
335,4789027369958
311,95991822758197
290,953243221426
388,2607578195925
367,0835877869933
375,209044217687
362,3619429126184
376,69110953015047
432,8643586245185
327,13180152327914
576,111862266449
273,71889261993795
412,625129041707
252,9334681440056
297,40994902077495
358,0319972807468
421,82602085161477
437,64925322307215
393,90086023006904
434,41057512359697
334,72966411157785
469,59192596129543
311,13121011453813
386,98363884857946
479,5197834765369
380,5162021105234
337,5518766979103
270,8145670735421
330,5567532585624
310,76113483560243
372,83962768052714
356,95639057758683
404,41481370491096
431,5266153197807
374,8502863148682
309,9649070537182
474,215705590998
426,8002802233169
466,12518718472353
391,4625130555031
316,07189536865735
443,70412108820653
384,80683434507006
419,81249288344793
219,1969042670376
411,784488014866
476,7822434790139
309,4318646332145
493,40375614202276
451,49549705261455
404,8567110513261
277,8790218525671
269,7479412520266
403,34957740285984
130,71836561706024
368,591964617783
180,79118994409953
490,83840598202573
326,96060883459876
345,4151635343724
280,8915924937821
402,56408043119245
345,326257625885
386,8097543960412
435,3625825833413
414,7916336218715
440,7782225744266
491,0017022952151
482,4118247799769
410,40847745640144
306,72681007028154
385,81462765255174
333,71701244394217
438,6510282724243
445,485255545924
280,92084818242756
358,50310316003726
427,9800612854179
287,2654150511739
474,86590134861706
364,9028501881685
390,0062540748923
356,6098861779193
244,21728960188955
397,3977840459192
503,11673327242124
304,8475432397987
309,67213492671556
373,0374255999203
445,47904096096096
371,1513739372085
358,58281036005747
409,73796166336604
236,1349086025528
340,46439650107976
287,2273971576085
357,89865497447533
359,0646595617118
299,38900618348055
339,50911693709463
284,5813644654238
324,7641171249904
355,41430865432284
498,5903895451499
328,70268461446733
419,19288737889303
402,59046800190373
547,8370774361107
299,73307977904017
388,20797666634326
371,9030564159252
350,17563164786975
312,5797990411052
316,81619176358646
383,98805670022693
553,6108957322915
309,1502462476135
437,0978762733839
320,58898952988113
217,88061856756323
431,7815736633253
314,49164331872225
189,64841935896217
187,25912305501964
319,22072658061876
474,227268745279
334,84278461336044
302,07318300901335
345,81348592347865
285,8480869137426
324,45900426862795
341,70676247291095
288,98424819080725
446,48190762611034
412,9616056441397
592,9849621110603
251,72544732303962
417,98566838561294
463,21489567385674
468,7754127239624
478,04517979398287
431,6817980911801
339,81096786865356
340,6409657931541
447,3849873070114
536,9784016551458
394,84953141887274
551,4673118885871
506,7823202323626
284,3287381992421
332,08905828141644
296,3627799489079
333,8943551677318
362,9799163538693
542,6321129985441
433,6495191401546
583,76467870398
451,3233471836717
416,53794940000444
504,7564897261728
536,7530371495544
390,6808170708429
463,3736182648451
459,7248318229274
319,69758023239194
362,7489580530317
437,57368377040154
360,6095794767713
422,49499592409535
406,53351340919403
284,51630631874184
397,53870064351133
428,9822256185619
483,48578513113273
248,80293745256273
335,72456514454956
534,4317061670439
328,7194524283058
369,4173416046968
345,4105348466334
600,8225693862096
326,87558768369155
294,8986191673378
285,38258314222765
366,51272624599443
517,8208900132145
329,4139720386157
426,8488375680021
492,9712077233114
472,64565959576703
425,1387093564959
410,04402313677843
331,0463838974567
320,4449604841659
436,0217098014879
409,3652505677312
246,72608984001442
294,59232287476993
524,1860639220165
289,0846591370357
418,00553807336127
360,46885498805466
434,60604934489544
386,73658066638603
343,1910685912294
434,0417995076408
334,18031872531657
355,0682830280545
40,21271004088351
223,0743153519471
197,67943216681445
389,75745969592725
383,4683861967156
303,885740208113
306,74042300957194
345,0702181090454
391,4730144899376
302,5753322727207
272,59577268008036
463,97519400934027
477,51770256184216
429,8861736857963
422,46772784850464
